Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
Jim Jackson,HOU,34.1,Wing,993,2,21,70,4,40,0,95,98,0,0,0,48,29,72,75,23,66,53,93,18,5,18,72,63,38,66,60,72,72,91,94,6,12,41,3,63,63,71,30,62,50,79,79,85,63,63,6,92,87,97,91,9,32,72,72,5,19,8,43,19,62,2,62,6,53,53,47,5,52,27,10,72,93,93,99,52,55,55,34,70,62,93,93,70,33,26,21,93,43,69,53,53,98,92,100,30,53,25,99,95,100,84
Jim Jackson,PHX,34.1,Combo,968,37,2,53,60,91,74,88,0,0,0,0,25,61,14,16,46,9,2,4,7,9,26,70,61,19,99,39,70,70,40,96,39,94,95,62,61,61,39,79,64,77,65,28,45,61,61,57,50,41,41,90,20,45,70,70,81,3,93,52,8,61,91,8,96,2,2,5,23,24,40,50,35,4,4,52,4,10,2,65,12,24,4,4,11,67,78,82,96,22,55,2,2,1,30,4,0,26,0,13,31,24,98
Marc Jackson,PHI,29.8,Big,1943,6,22,93,64,8,0,9,92,0,88,0,81,76,66,42,60,54,73,29,57,85,94,34,46,41,46,66,34,34,51,40,62,13,37,7,46,46,22,34,45,38,32,85,72,46,46,60,36,28,24,71,57,65,34,34,65,77,75,28,43,39,77,76,86,73,73,65,94,36,95,89,93,29,29,35,49,27,29,25,44,33,29,29,81,70,33,43,44,27,31,73,73,5,8,11,4,29,13,9,13,17,44
Stephen Jackson,IND,26.6,Wing,1776,41,69,46,40,66,0,92,69,0,0,0,91,47,61,18,49,83,90,74,69,89,37,52,59,30,75,42,52,52,63,49,47,35,61,13,59,59,48,73,61,69,85,24,47,59,59,36,4,92,54,66,54,59,52,52,46,70,31,73,70,73,21,53,12,90,90,58,89,94,98,94,96,74,74,60,66,67,74,57,76,75,74,74,64,75,65,76,7,24,13,90,90,64,79,37,85,91,91,39,78,9,37
Casey Jacobsen,NOP,23.6,Combo,995,65,7,98,44,35,0,65,58,0,0,0,9,93,5,21,49,15,4,17,3,59,65,66,85,36,53,26,66,66,35,76,98,98,88,96,85,85,91,7,58,19,35,91,87,85,85,87,28,13,11,61,50,53,66,66,85,97,89,90,96,97,70,96,72,4,4,10,55,1,34,14,78,17,17,43,79,37,62,45,7,12,17,17,35,87,62,83,72,10,23,4,4,7,1,18,16,5,55,6,0,17,49
Casey Jacobsen,PHX,23.6,Combo,700,23,4,70,63,11,89,0,37,0,0,0,2,95,0,2,39,85,56,61,33,24,96,94,86,54,96,61,94,94,89,87,71,57,63,38,86,86,87,91,70,88,8,72,34,86,86,77,44,43,39,15,41,26,94,94,78,72,64,42,26,50,90,82,84,56,56,65,27,37,40,40,48,61,61,66,76,17,28,23,82,71,61,61,77,16,59,35,75,28,42,56,56,59,43,69,28,7,35,75,35,83,93
Jerome James,OKC,29.0,Big,1321,97,29,6,17,26,78,4,58,0,0,0,52,40,7,4,20,26,8,24,23,39,0,79,62,51,53,89,79,79,67,54,32,64,62,56,62,62,74,82,12,37,58,15,22,62,62,84,30,1,2,94,93,97,79,79,75,9,82,37,15,41,87,19,88,8,8,8,16,15,11,10,35,24,24,68,25,20,17,33,73,63,24,24,8,99,83,99,16,7,7,8,8,45,47,40,71,72,55,33,20,32,70
LeBron James,CLE,19.8,Wing,3375,79,94,99,56,98,33,91,30,0,0,0,97,86,100,94,54,96,93,91,68,69,70,83,30,48,77,96,83,83,48,78,39,80,78,63,30,30,2,46,95,90,56,78,77,30,30,8,98,75,97,27,39,32,83,83,76,33,66,25,58,14,86,7,83,93,93,90,31,83,84,68,84,91,91,93,86,24,53,93,61,86,91,91,77,36,29,24,68,56,61,93,93,80,69,72,45,81,41,81,50,75,77
Mike James,HOU,29.4,Combo,671,33,56,49,39,79,91,61,26,0,0,0,86,65,53,26,100,75,61,62,67,30,85,75,90,78,35,22,75,75,82,13,78,32,16,71,90,90,60,62,93,93,49,80,74,90,90,50,82,42,65,33,40,35,75,75,82,98,54,24,59,13,91,98,83,61,61,59,39,67,67,54,72,62,62,44,63,68,72,34,7,7,62,62,61,15,6,3,97,94,97,61,61,44,68,37,88,94,63,17,19,16,91
Mike James,MIL,29.4,Point,1117,43,35,41,74,74,0,78,40,0,100,0,74,59,48,24,76,87,79,42,96,42,58,80,96,58,6,68,80,80,97,3,85,29,11,65,96,96,88,98,72,95,46,57,40,96,96,66,20,21,13,2,98,79,80,80,20,99,9,48,67,28,12,99,7,79,79,70,35,77,80,71,77,42,42,20,69,20,28,42,64,57,42,42,48,35,14,12,94,85,91,79,79,73,54,63,48,69,52,80,36,67,85
Antawn Jamison,WAS,28.4,Wing,2605,27,9,92,87,88,92,93,36,0,0,0,75,32,33,13,86,89,90,85,76,66,51,67,52,72,43,82,67,67,56,22,38,86,63,91,52,52,11,99,33,88,86,34,58,52,52,14,34,75,63,56,85,83,67,67,69,26,84,87,65,96,42,17,59,90,90,89,61,75,92,86,86,85,85,86,58,72,73,94,39,73,85,85,54,54,57,57,16,58,41,90,90,29,60,30,26,71,20,50,53,52,39
Marko Jaric,LAC,25.9,Combo,1649,84,86,82,26,51,0,51,13,0,0,0,44,46,84,91,53,80,83,91,54,34,47,60,30,90,59,43,60,60,48,57,82,75,62,75,30,30,74,41,6,10,84,15,31,30,30,81,9,47,17,37,58,50,60,60,50,71,40,43,24,46,55,81,49,83,83,86,29,52,33,20,65,91,91,64,71,87,89,73,74,72,91,91,74,50,13,14,37,87,77,83,83,80,87,71,88,76,70,70,74,67,65
Al Jefferson,BOS,19.8,Big,991,74,46,12,94,57,56,74,30,0,0,0,70,74,22,15,51,27,38,27,7,97,69,27,59,46,12,17,27,27,54,19,50,17,9,59,59,59,67,9,85,53,19,70,41,59,59,86,40,44,37,8,30,16,27,27,14,63,13,14,22,27,25,63,20,38,38,17,95,82,90,96,40,27,27,23,96,13,47,36,58,48,27,27,70,89,48,77,15,12,11,38,38,80,63,66,78,91,50,76,58,65,86
Richard Jefferson,BKN,24.4,Wing,1360,70,26,71,71,81,0,99,80,0,0,0,93,86,93,68,7,58,33,37,2,86,95,79,74,35,88,49,79,79,49,86,61,77,63,80,74,74,85,32,49,37,49,77,73,74,74,44,74,22,39,94,40,67,79,79,84,85,80,59,12,85,84,97,70,33,33,28,91,50,63,83,16,37,37,15,59,81,81,16,27,19,37,37,91,28,35,25,73,19,35,33,33,58,42,54,7,7,10,88,72,88,22
Jared Jeffries,WAS,22.9,Forward,1983,61,63,43,85,35,65,54,6,0,0,0,13,61,65,91,9,74,43,42,42,70,49,89,70,83,56,85,89,89,68,56,83,69,68,57,70,70,76,72,16,34,41,78,68,70,70,52,70,16,28,70,58,64,89,89,94,72,90,97,86,98,76,39,65,43,43,22,59,97,98,96,94,42,42,70,33,22,18,71,17,27,42,42,96,67,14,23,16,32,25,43,43,57,95,33,85,57,70,36,90,23,54
Anthony Johnson,IND,30.1,Point,1719,76,44,54,59,72,0,70,35,0,0,0,37,48,63,78,63,50,68,60,93,15,56,30,66,10,16,75,30,30,33,23,28,21,12,49,66,66,72,21,42,27,30,89,79,66,66,69,13,39,18,41,74,65,30,30,95,63,94,67,32,50,95,42,94,68,68,74,48,13,29,20,63,60,60,91,23,62,41,52,49,50,60,60,10,61,88,89,66,30,40,68,68,43,15,72,54,70,76,30,18,36,65
DerMarr Johnson,DEN,24.5,Wing,1154,75,61,16,68,25,55,39,53,0,0,0,37,90,23,27,29,85,77,90,34,40,67,78,82,41,57,64,78,78,73,56,37,77,74,68,82,82,86,62,80,81,49,36,39,82,82,49,54,32,36,59,63,63,78,78,39,31,31,75,73,82,21,13,15,77,77,68,42,84,78,35,97,90,90,86,50,54,53,80,24,53,90,90,93,33,9,7,89,48,67,77,77,77,94,68,87,92,87,72,98,60,95
Ervin Johnson,MIN,36.9,Big,390,49,25,2,75,60,0,76,0,0,0,0,2,71,6,19,9,13,6,8,88,22,1,51,57,37,18,58,51,51,31,35,34,81,41,97,57,57,80,29,84,72,5,26,7,57,57,28,63,22,31,77,85,86,51,51,80,23,86,80,94,58,73,12,86,6,6,14,35,10,4,11,6,8,8,47,10,19,10,78,8,14,8,8,52,20,97,91,12,6,4,6,6,8,33,7,65,68,74,3,38,2,89
Joe Johnson,PHX,23.3,Wing,3202,32,20,95,70,28,0,24,31,0,0,0,66,49,57,50,74,86,94,90,97,52,39,44,69,56,3,71,44,44,79,2,29,5,5,24,69,69,72,97,33,79,96,15,46,69,69,20,83,57,76,46,61,56,44,44,47,80,48,11,72,8,76,57,75,94,94,70,47,74,81,63,87,90,90,44,96,33,86,83,85,90,90,90,57,57,60,63,66,20,34,94,94,99,69,99,100,86,99,87,55,86,93
Dahntay Jones,MEM,23.8,Wing,572,91,14,9,21,35,0,15,19,0,0,0,25,70,1,3,50,35,45,30,79,58,89,32,72,67,5,11,32,32,51,2,64,15,24,17,72,72,91,67,12,28,85,30,57,72,72,89,7,79,37,9,22,13,32,32,74,93,56,96,94,90,40,66,35,45,45,26,72,64,41,39,52,30,30,18,59,86,83,32,51,39,30,30,28,35,81,72,98,12,48,45,45,93,58,95,74,78,61,92,57,96,80
Damon Jones,MIA,28.2,Point,2573,26,6,93,2,61,54,30,60,0,0,0,13,91,13,22,94,83,96,98,79,48,56,24,15,15,81,68,24,24,26,79,15,28,41,17,15,15,8,50,16,22,70,43,54,15,15,33,27,67,51,83,51,66,24,24,30,24,37,36,66,40,35,11,44,96,96,96,41,93,43,56,29,98,98,63,74,90,89,54,98,97,98,98,61,28,7,5,52,98,93,96,96,92,94,84,59,89,37,97,96,91,100
Eddie Jones,MIA,33.0,Wing,2829,71,48,34,6,82,58,75,55,0,0,0,30,69,43,59,72,89,82,88,44,53,39,83,82,20,93,51,83,83,72,96,48,82,90,52,82,82,41,38,92,84,37,71,62,82,82,77,33,9,8,82,73,81,83,83,44,21,39,26,12,52,49,48,34,82,82,83,42,88,78,80,58,88,88,76,80,50,67,71,35,48,88,88,89,55,3,4,54,88,82,82,82,36,82,24,11,38,9,66,85,54,85
Fred Jones,IND,25.6,Wing,2225,76,33,58,11,48,61,64,82,0,0,0,54,76,78,84,46,12,21,19,38,35,62,16,7,81,52,19,16,16,11,51,75,62,53,67,7,7,17,59,11,21,20,30,19,7,7,42,94,32,78,24,35,27,16,16,43,67,24,75,64,85,27,90,11,21,21,22,33,53,21,35,15,19,19,19,57,26,34,19,20,13,19,19,67,32,8,7,87,88,89,21,21,48,56,33,52,56,35,41,56,28,68
James Jones,IND,24.1,Forward,1251,78,39,37,17,15,0,67,94,0,0,0,15,39,17,43,67,57,33,52,69,15,30,77,74,50,66,67,77,77,60,67,64,86,78,88,74,74,75,70,44,55,69,69,75,74,74,58,85,44,70,44,15,20,77,77,52,42,71,51,42,63,52,65,68,33,33,59,25,9,30,13,72,52,52,43,38,29,26,79,51,67,52,52,38,30,43,31,75,76,78,33,33,15,16,17,18,6,13,27,16,43,57
Jumaine Jones,LAL,25.7,Forward,1810,41,26,54,57,85,78,93,28,0,0,0,9,50,9,17,87,77,77,86,35,80,12,62,69,42,57,48,62,62,67,55,66,85,85,71,69,69,80,80,77,87,40,24,24,69,69,64,38,94,87,24,3,3,62,62,36,62,29,16,73,29,56,59,41,77,77,77,76,23,76,57,76,86,86,19,79,93,95,88,70,83,86,86,31,29,17,13,96,89,94,77,77,12,15,16,5,11,4,35,20,36,98
Mark Jones,ORL,29.4,Wing,101,94,86,4,63,4,0,0,0,0,0,0,5,1,10,42,82,87,37,2,44,100,87,98,100,29,18,7,98,98,81,11,91,27,32,38,100,100,96,100,68,99,0,100,95,100,100,63,94,32,78,99,1,11,98,98,100,97,100,86,83,69,100,71,100,37,37,10,100,99,100,100,72,2,2,11,40,4,4,13,18,10,2,2,13,26,90,80,63,46,52,37,37,0,16,0,1,0,2,2,32,15,0
Chris Kaman,LAC,22.5,Big,1626,64,24,70,57,67,60,80,38,0,0,0,72,41,67,51,32,31,35,41,40,58,7,33,20,15,69,78,33,33,30,65,62,61,79,27,20,20,27,22,54,35,45,18,19,20,20,33,17,41,21,82,88,92,33,33,48,35,37,28,84,18,58,34,61,35,35,44,43,60,76,83,48,41,41,24,27,42,35,98,41,94,41,41,63,84,33,55,71,21,37,35,35,19,47,11,30,40,21,25,40,11,61
Jason Kapono,CHA,23.7,Wing,1435,16,22,41,30,47,0,8,59,0,0,0,71,11,6,0,99,71,61,63,86,13,26,71,97,13,43,28,71,71,96,22,25,16,38,11,97,97,57,98,93,98,70,39,48,97,97,58,27,27,20,8,95,74,71,71,38,43,35,58,41,54,31,75,33,61,61,80,30,29,11,19,23,63,63,33,31,77,66,93,45,85,63,63,5,44,61,55,89,89,90,61,61,59,40,74,13,49,23,83,50,92,38
Mario Kasun,ORL,24.6,Big,294,52,45,1,91,80,0,97,13,0,0,0,28,53,14,17,13,22,38,28,51,96,15,19,22,59,24,6,19,19,22,28,62,13,61,2,22,22,33,81,21,44,19,33,21,22,22,25,92,6,28,95,77,89,19,19,33,39,62,4,5,8,76,50,90,38,38,37,95,80,52,87,12,28,28,13,57,9,14,44,90,87,28,28,30,31,36,27,41,93,87,38,38,48,26,59,87,14,97,38,67,45,49
Viktor Khryapa,POR,22.2,Forward,502,89,80,2,41,76,41,83,3,0,0,0,17,22,22,39,4,13,9,11,12,56,43,35,24,89,42,20,35,35,45,28,64,49,94,5,24,24,35,17,88,68,3,56,10,24,24,31,11,95,75,43,45,42,35,35,42,15,52,3,7,15,94,83,91,9,9,8,58,69,48,70,19,11,11,6,6,7,3,91,41,74,11,11,78,19,36,18,78,58,66,9,9,29,18,41,11,31,7,57,23,76,28
Jason Kidd,BKN,31.6,Point,2446,46,83,96,98,100,57,100,23,0,0,0,78,41,93,74,67,100,100,99,99,29,79,92,87,68,76,88,92,92,88,89,70,89,86,81,87,87,80,10,60,31,60,93,92,87,87,92,14,22,12,78,23,41,92,92,83,61,72,85,76,58,74,14,62,100,100,100,22,99,75,35,97,99,99,90,99,85,98,77,92,92,99,99,57,71,12,22,40,86,78,100,100,71,100,32,83,92,83,46,100,15,56
Andrei Kirilenko,UTA,23.7,Forward,1336,100,96,83,91,48,0,91,56,0,0,0,54,100,93,93,22,99,82,77,81,24,92,99,99,86,13,96,99,99,98,10,26,56,3,99,99,99,100,69,77,81,82,89,92,99,99,34,27,48,31,98,48,82,99,99,96,47,96,99,77,98,67,9,76,82,82,81,10,62,54,19,86,77,77,99,67,43,52,1,16,3,77,77,75,52,23,26,56,60,59,82,82,87,93,84,95,94,90,57,59,45,91
Kerry Kittles,LAC,30.4,Combo,242,88,35,95,0,98,0,86,0,0,0,0,14,14,7,19,95,34,77,40,75,81,65,9,9,15,79,33,9,9,7,56,97,14,75,1,9,9,2,66,80,80,3,61,20,9,9,30,91,33,74,33,54,44,9,9,62,91,44,34,45,19,83,94,79,77,77,19,89,62,97,74,99,40,40,88,18,18,13,4,48,13,40,40,76,27,14,9,26,92,82,77,77,93,35,96,90,16,85,89,54,98,35
Brevin Knight,CHA,29.0,Point,1932,30,100,43,13,41,72,93,84,0,0,0,70,52,100,98,48,79,83,67,84,52,46,59,25,88,12,94,59,59,67,18,38,29,18,56,25,25,38,42,44,43,33,25,25,25,25,56,29,76,61,66,16,30,59,59,43,37,38,44,64,36,45,15,50,83,83,69,32,96,76,57,76,67,67,86,78,63,77,6,29,8,67,67,91,29,58,45,16,16,13,83,83,71,99,34,63,83,33,65,99,45,20
Kyle Korver,PHI,23.6,Wing,2647,61,72,28,9,86,41,70,85,0,0,0,20,60,38,58,60,78,78,81,45,44,46,62,70,14,56,56,62,62,49,68,77,92,85,88,70,70,86,44,11,15,39,68,57,70,70,83,12,17,8,76,64,72,62,62,43,83,27,25,66,16,55,79,48,78,78,68,39,51,48,41,57,81,81,81,32,76,64,17,89,66,81,81,19,72,20,32,59,92,88,78,78,85,65,82,36,76,34,91,65,89,96
Nenad Krstic,BKN,21.3,Big,1954,53,26,32,55,26,45,9,64,0,89,0,59,70,55,47,45,91,92,90,92,40,11,68,36,78,32,88,68,68,72,50,67,38,51,30,36,36,42,50,40,43,33,32,29,36,36,72,26,17,13,53,78,75,68,68,31,46,20,59,88,35,28,15,24,92,92,87,30,57,48,11,95,90,90,100,51,59,60,56,58,59,90,90,14,92,41,77,33,67,57,92,92,73,91,64,77,90,55,60,83,57,57
Toni Kukoc,MIL,36.1,Forward,1045,33,72,87,15,39,57,39,31,0,0,0,33,41,100,100,35,71,47,73,45,2,68,80,83,72,57,33,80,80,96,49,50,29,52,17,83,83,20,78,95,96,69,91,91,83,83,30,96,47,86,8,46,24,80,80,17,74,11,10,18,12,48,98,35,47,47,52,2,21,17,2,80,73,73,71,70,54,65,86,9,26,73,73,66,34,4,3,87,96,95,47,47,82,81,90,93,75,94,61,44,72,61
Raef LaFrentz,BOS,28.4,Big,2196,67,33,56,35,68,44,55,90,0,0,0,48,65,57,59,95,79,89,86,94,35,8,40,26,13,74,95,40,40,23,78,22,80,69,78,26,26,50,71,10,24,61,21,31,26,26,15,24,55,33,85,92,95,40,40,59,14,67,63,48,46,51,4,64,89,89,92,18,71,49,32,70,86,86,69,37,83,71,58,65,65,86,86,69,40,11,10,76,83,84,89,89,56,82,56,45,63,68,46,91,41,93
Christian Laettner,MIA,35.2,Big,722,31,99,62,10,10,81,43,71,0,0,0,32,86,78,90,74,72,41,36,49,37,80,88,93,69,26,77,88,88,99,19,33,22,22,29,93,93,58,45,98,94,37,87,84,93,93,20,88,24,59,72,76,79,88,88,26,43,32,12,45,6,48,56,64,41,41,34,54,17,57,23,91,36,36,70,72,30,49,17,28,17,36,36,43,21,75,57,84,31,51,41,41,36,15,44,80,33,82,16,6,17,97
Maciej Lampe,NOP,19.7,Big,225,26,32,45,7,77,75,13,0,0,0,0,51,4,48,45,99,70,30,13,98,15,10,92,93,64,4,76,92,92,99,9,12,7,3,67,93,93,62,12,99,93,1,99,72,93,93,74,42,23,22,65,48,52,92,92,76,62,68,66,13,57,64,96,61,30,30,39,11,14,0,4,0,13,13,31,94,9,32,12,38,18,13,13,20,82,87,93,61,7,14,30,30,88,33,97,56,6,92,90,44,95,7
Rashard Lewis,OKC,25.2,Forward,2694,74,48,100,37,22,35,48,44,0,93,0,80,72,11,0,80,93,91,91,91,15,70,78,81,49,48,80,78,78,92,69,30,36,48,29,81,81,79,63,72,76,82,35,60,81,81,22,32,68,55,93,53,77,78,78,41,59,35,17,15,7,67,67,64,91,91,98,13,64,6,16,12,91,91,78,54,55,58,90,80,90,91,91,26,64,31,38,74,78,80,91,91,70,86,46,35,71,14,75,82,70,96
Randy Livingston,UTA,29.6,Combo,198,47,95,5,2,0,0,0,0,0,0,0,19,91,79,100,16,14,58,31,94,3,91,2,5,4,64,66,2,2,26,52,56,7,76,0,5,5,1,2,5,2,98,62,94,5,5,76,32,8,7,19,96,84,2,2,1,18,5,65,26,67,1,28,3,58,58,64,4,20,67,64,63,31,31,10,7,99,88,100,0,6,31,31,85,78,5,15,66,62,64,58,58,54,6,77,13,8,16,82,24,97,67
Shaun Livingston,LAC,19.1,Combo,805,95,58,44,75,44,0,0,18,0,0,0,53,42,82,86,5,46,56,54,37,82,61,36,48,63,26,22,36,36,80,24,4,1,4,5,48,48,34,85,91,95,6,37,13,48,48,35,63,83,83,27,29,25,36,36,36,14,35,29,39,32,45,5,41,56,56,71,65,65,45,81,7,54,54,30,56,80,78,4,63,21,54,54,87,77,22,38,23,29,26,56,56,70,63,62,30,56,7,83,73,91,28
Raul Lopez,UTA,24.5,Point,514,52,65,4,44,31,0,0,70,0,0,0,57,65,91,80,9,100,86,100,53,5,30,100,96,92,86,93,100,100,99,89,99,94,99,16,96,96,27,65,42,52,38,99,98,96,96,97,73,3,11,19,24,19,100,100,89,90,72,91,95,84,56,59,33,86,86,97,3,28,35,17,71,100,100,100,66,69,76,89,88,93,100,100,15,43,37,30,85,91,91,86,86,74,40,86,25,18,29,85,33,95,72
Tyronn Lue,ATL,27.5,Point,1525,0,2,61,9,30,0,26,91,0,0,0,59,83,50,48,93,7,47,26,84,65,88,1,3,1,17,34,1,1,1,13,97,41,26,57,3,3,3,30,13,12,1,39,7,3,3,91,12,10,4,77,69,77,1,1,54,99,20,58,69,14,43,95,23,47,47,83,70,0,9,31,4,26,26,12,42,83,75,72,26,39,26,26,11,92,77,93,14,35,25,47,47,13,0,11,37,16,84,9,2,4,78
Tyronn Lue,HOU,27.5,Point,477,0,7,28,0,54,0,89,0,0,0,0,22,24,19,37,46,19,66,57,81,41,33,3,9,2,67,63,3,3,10,69,57,25,44,17,9,9,53,8,29,9,12,15,6,9,9,83,5,86,40,13,32,21,3,3,9,63,12,73,53,54,2,41,6,66,66,73,36,16,67,37,83,57,57,46,36,69,63,8,77,45,57,57,33,19,47,30,90,73,83,66,66,14,12,19,49,44,87,9,24,8,48
George Lynch,NOP,34.2,Wing,920,74,68,40,90,95,0,41,0,0,0,0,19,0,76,92,0,56,26,56,10,33,21,86,50,95,54,87,86,86,76,62,74,27,32,35,50,50,32,56,25,33,41,68,57,50,50,90,48,4,7,30,76,61,86,86,93,69,94,89,89,90,81,70,85,26,26,39,30,39,8,8,15,56,56,48,38,42,46,59,63,64,56,56,43,7,82,49,68,54,60,26,26,49,83,61,31,22,26,66,78,76,3
Mark Madsen,MIN,28.8,Big,589,36,9,16,82,6,86,10,7,0,0,0,1,68,22,67,7,73,57,58,36,88,43,77,43,84,89,64,77,77,59,87,81,50,51,46,43,43,20,40,25,25,51,59,56,43,43,98,17,2,1,79,57,68,77,77,77,62,63,58,10,57,78,65,54,57,57,36,88,73,80,66,82,58,58,17,93,21,54,73,81,86,58,58,69,11,73,45,50,37,39,57,57,70,89,34,38,43,20,77,88,50,78
Corey Maggette,LAC,25.0,Wing,2440,7,36,72,51,91,0,81,87,0,0,0,81,98,80,60,12,43,68,39,47,60,99,23,29,26,54,47,23,23,27,66,39,74,70,69,29,29,12,39,56,46,51,66,66,29,29,45,70,45,58,69,37,46,23,23,13,23,14,14,30,10,29,23,38,68,68,50,68,84,70,68,64,39,39,30,43,61,56,38,38,34,39,39,50,47,50,46,54,57,56,68,68,85,74,87,82,61,93,78,84,74,31
Jamaal Magloire,NOP,26.5,Big,706,55,6,91,81,82,0,90,24,0,97,0,78,51,67,44,18,60,67,49,62,77,59,49,22,72,69,81,49,49,27,73,9,41,32,54,22,22,15,23,35,22,91,13,45,22,22,88,7,39,13,18,65,45,49,49,53,10,73,77,18,80,30,4,38,67,67,65,78,7,44,53,38,49,49,17,40,84,73,77,54,62,49,49,47,99,2,35,22,80,69,67,67,30,4,29,77,54,87,15,2,8,20
Stephon Marbury,NYK,27.7,Point,3287,22,46,87,31,19,0,76,72,0,0,0,89,100,80,54,78,96,100,96,100,23,50,21,43,10,57,38,21,21,15,71,73,43,30,63,43,43,84,15,9,6,81,47,65,43,43,57,20,63,38,25,64,49,21,21,63,95,43,99,97,87,6,38,5,100,100,100,28,62,18,32,17,96,96,83,11,96,79,96,92,97,96,96,34,43,11,11,92,93,94,100,100,89,82,89,91,49,91,82,94,85,80
